file,set,mem
1b33ecfef06460c5.jpg,memcat,0.877358490566038
00052837.jpg,lamem,0.8264912000000001
00004047.jpg,lamem,0.8318488
00054377.jpg,lamem,0.790207
00038221.jpg,lamem,0.5747502
00008347.jpg,lamem,0.6684072
00055439.jpg,lamem,0.82807
00028341.jpg,lamem,0.5582264
n02355227_12764.jpg,memcat,0.912087912087912
3601de93a0e5fd67.jpg,memcat,0.8125
00055972.jpg,lamem,0.8568353999999999
00025699.jpg,lamem,0.6696526
00018644.jpg,lamem,0.7351217999999999
00044760.jpg,lamem,0.661187
00017257.jpg,lamem,0.525755
00006259.jpg,lamem,0.737596
00014910.jpg,lamem,0.6695908
00014538.jpg,lamem,0.9455206
00053199.jpg,lamem,0.7629776
n07716358_12705.jpg,memcat,0.936170212765957
00052652.jpg,lamem,0.8189862
00008446.jpg,lamem,0.7139434
sun_axfkuerbzppfzvue.jpg,isola,0.7978723645210266
00052340.jpg,lamem,0.8813798
00056860.jpg,lamem,0.8922032
n07893642_27690.jpg,memcat,0.936842105263158
00047998.jpg,lamem,0.953702
n09376198_32430.jpg,memcat,0.643564356435644
00045341.jpg,lamem,0.7159762
00025131.jpg,lamem,0.7189574000000001
00042510.jpg,lamem,0.8223058
n02355227_12339.jpg,memcat,0.825688073394495
00043870.jpg,lamem,0.867835
00024637.jpg,lamem,0.8386704
00008172.jpg,lamem,0.7676738000000001
n07690273_27492.jpg,memcat,0.8875
n03384352_202.jpg,memcat,0.833333333333333
n07693725_5096.jpg,memcat,0.883720930232558
00038562.jpg,lamem,0.8466578
00011984.jpg,lamem,0.4034411999999999
00015600.jpg,lamem,0.8258113999999999
99bcf6128cb5d909.jpg,memcat,0.316831683168317
00045752.jpg,lamem,0.6291786
n01846331_13568.jpg,memcat,0.571428571428571
sun_aaiqdlgnljkjlsrk.jpg,isola,0.7777777910232544
n02934451_5338.jpg,memcat,0.778846153846154
00013945.jpg,lamem,0.9293978
00023957.jpg,lamem,0.7021854000000001
00049286.jpg,lamem,0.7492264
00054435.jpg,lamem,0.720965
00027505.jpg,lamem,0.6193712
00041884.jpg,lamem,0.9141672
sun_amzycvfigmisznhx.jpg,isola,0.529411792755127
00042066.jpg,lamem,0.732452
000000222447.jpg,memcat,0.789473684210526
753f4def4738bbde.jpg,memcat,0.84375
sun_azyxxwveybsehnlh.jpg,isola,0.421875
00030165.jpg,lamem,0.6644306
n02878222_9098.jpg,memcat,0.724489795918367
00058464.jpg,lamem,0.7859282000000001
00035615.jpg,lamem,0.511806
00006492.jpg,lamem,0.6925252000000001
00035167.jpg,lamem,0.8460398
00031987.jpg,lamem,0.8466812000000001
00058607.jpg,lamem,0.8277476
00001514.jpg,lamem,0.9169882
00004537.jpg,lamem,0.725352
00040022.jpg,lamem,0.8878014000000001
sun_bxrvchtfalygojan.jpg,figrim,0.7402597402597403
sun_airxobbhilzhuucf.jpg,isola,0.8414633870124817
00051779.jpg,lamem,0.8833298
00045543.jpg,lamem,0.9345468
00013908.jpg,lamem,0.8256734
00024074.jpg,lamem,0.9685652
n02324045_11540.jpg,memcat,0.843137254901961
550b3a9e874134de.jpg,memcat,0.732673267326733
00044034.jpg,lamem,0.7833804
00040955.jpg,lamem,0.4786201999999999
00046841.jpg,lamem,0.6714178000000001
n07880968_1519.jpg,memcat,0.875
n00439826_8642.jpg,memcat,0.819047619047619
00050392.jpg,lamem,0.8363186
00014309.jpg,lamem,0.5984132
00011489.jpg,lamem,0.8384154
00039677.jpg,lamem,0.5101102
00023687.jpg,lamem,0.5428306
00012008.jpg,lamem,0.9370288
00004086.jpg,lamem,0.7326224
00055631.jpg,lamem,0.8469264000000001
sun_aauyjffemrxqcirn.jpg,figrim,0.6338028169014085
00043290.jpg,lamem,0.6504616000000001
00058201.jpg,lamem,0.7437848
n07680932_9358.jpg,memcat,0.927710843373494
00015304.jpg,lamem,0.7237096000000001
00012655.jpg,lamem,0.788513
00012665.jpg,lamem,0.6973830000000001
00056637.jpg,lamem,0.7164028
00056336.jpg,lamem,0.7217857999999999
00036717.jpg,lamem,0.4903769999999999
000000034372.jpg,memcat,0.652173913043478
00043573.jpg,lamem,0.7324476
sun_aljjeiqjcsiywtll.jpg,figrim,0.8205128205128205
00002955.jpg,lamem,0.8750738
c0f5566fba5d2c67.jpg,memcat,0.833333333333333
00023192.jpg,lamem,0.8647855999999999
00052504.jpg,lamem,0.7714922000000001
sun_abdtthsnykogtayr.jpg,isola,0.6404494643211365
00058212.jpg,lamem,0.8898204
00012898.jpg,lamem,0.7673684
00034547.jpg,lamem,0.4913059999999999
00032010.jpg,lamem,0.7729754
000000372443.jpg,memcat,0.752577319587629
sun_azezkxsobxtsljnh.jpg,isola,0.6951219439506531
00010106.jpg,lamem,0.8211634
00025862.jpg,lamem,0.6557042
00009984.jpg,lamem,0.6148814
n07711569_4194.jpg,memcat,0.711864406779661
n04467665_10036.jpg,memcat,0.692307692307692
00005107.jpg,lamem,0.928169
00051307.jpg,lamem,0.8266728000000001
00003005.jpg,lamem,0.8248103999999999
00042121.jpg,lamem,0.8431156
00025192.jpg,lamem,0.8956837999999999
n02396427_10722.jpg,memcat,0.933333333333333
n09288635_6850.jpg,memcat,0.714285714285714
6b8aaacf3a46ccc7.jpg,memcat,0.633928571428571
00049196.jpg,lamem,0.7979738000000001
00030356.jpg,lamem,0.7967172
n02332755_2475.jpg,memcat,0.723404255319149
00046115.jpg,lamem,0.8078002
00023111.jpg,lamem,0.7783458
00018716.jpg,lamem,0.8643794
00039409.jpg,lamem,0.6696262
00002270.jpg,lamem,0.8545833999999999
00039379.jpg,lamem,0.8724375999999999
00019460.jpg,lamem,0.9170156
00054540.jpg,lamem,0.668687
n02324045_30202.jpg,memcat,0.818181818181818
sun_attunurkvvvrpksl.jpg,memcat,0.37
00033274.jpg,lamem,0.7886772000000001
00022836.jpg,lamem,0.7869306
00003606.jpg,lamem,0.788523
00045741.jpg,lamem,0.7051284
sun_aiaymzoqhwcskhet.jpg,figrim,0.6708860759493671
00032127.jpg,lamem,0.7785736
00055053.jpg,lamem,0.7164128
00039781.jpg,lamem,0.5470292000000001
sun_bfrcopdgkmalbxxv.jpg,figrim,0.4677419354838709
00010876.jpg,lamem,0.6270026
00020109.jpg,lamem,0.872457
00029952.jpg,lamem,0.6883412
00013312.jpg,lamem,0.6910596
00058220.jpg,lamem,0.9243816
00032934.jpg,lamem,0.7995842
sun_aqpyfzeuarrnspow.jpg,figrim,0.8289473684210527
00014718.jpg,lamem,0.4472227999999999
00048202.jpg,lamem,0.6575219999999999
00016246.jpg,lamem,0.8012986
sun_alytyplqugkbcovf.jpg,isola,0.6590909361839294
n04349306_8288.jpg,memcat,0.882352941176471
00056145.jpg,lamem,0.8492662
00013808.jpg,lamem,0.8471876
00045496.jpg,lamem,0.6931522
00023851.jpg,lamem,0.7094516000000001
000000564432.jpg,memcat,0.938144329896907
00016666.jpg,lamem,0.422776
n09289331_5250.jpg,memcat,0.722222222222222
00012193.jpg,lamem,0.8632754
00019630.jpg,lamem,0.5190014
00007152.jpg,lamem,0.900555
00047011.jpg,lamem,0.7350711999999999
n02946348_22457.jpg,memcat,0.829787234042553
n07801091_61600.jpg,memcat,0.68
00052468.jpg,lamem,0.809484
00050659.jpg,lamem,0.9009202
n07923748_4049.jpg,memcat,0.814432989690722
n02355227_13412.jpg,memcat,0.933333333333333
00037754.jpg,lamem,0.6397986
n07849336_22025.jpg,memcat,0.830188679245283
00016539.jpg,lamem,0.757803
00031675.jpg,lamem,0.8194266000000001
2da2c22f1bd3d367.jpg,memcat,0.783505154639175
00037915.jpg,lamem,0.7865236
00050612.jpg,lamem,0.9197024
sun_azwfdxsicdvgpbbg.jpg,figrim,0.4615384615384615
00007669.jpg,lamem,0.597869
00058312.jpg,lamem,0.7182997999999999
00012423.jpg,lamem,0.8912412
00006450.jpg,lamem,0.9276894
00041668.jpg,lamem,0.8544395999999999
000000492339.jpg,memcat,0.75
00056945.jpg,lamem,0.345941
00030803.jpg,lamem,0.807762
00004945.jpg,lamem,0.8636896000000001
00003169.jpg,lamem,0.5403076
00008336.jpg,lamem,0.9034546
00026308.jpg,lamem,0.81028
sun_atcpxuiolllpropi.jpg,isola,0.7042253613471985
